Latitude,Longitude,count,max,min,ptp
41.972,-87.804,1,2011-09-07,2011-09-07,0
41.972,-87.805,1,2011-09-07,2011-09-07,0
41.972,-87.806,1,2011-09-07,2011-09-07,0
41.972,-87.807,1,2011-09-07,2011-09-07,0
41.972,-87.818,3,2011-09-07,2011-09-07,0
41.972,-87.819,1,2011-09-07,2011-09-07,0
41.971,-87.788,2,2011-09-07,2011-09-07,0
41.971,-87.79,2,2011-09-07,2011-09-07,0
41.97,-87.789,3,2011-09-07,2011-09-07,0
41.971,-87.792,2,2011-09-07,2011-09-07,0
41.971,-87.793,2,2011-09-07,2011-09-07,0
41.971,-87.794,3,2011-09-07,2011-09-07,0
41.971,-87.795,2,2011-09-07,2011-09-07,0
41.971,-87.796,2,2011-09-07,2011-09-07,0
41.971,-87.799,1,2011-09-07,2011-09-07,0
41.971,-87.8,2,2011-09-07,2011-09-07,0
41.971,-87.801,2,2011-09-07,2011-09-07,0
41.971,-87.802,2,2011-09-07,2011-09-07,0
41.971,-87.818,3,2011-09-07,2011-09-07,0
41.972,-87.8,2,2011-09-07,2011-09-07,0
41.972,-87.799,3,2011-09-07,2011-09-07,0
41.972,-87.798,3,2011-09-07,2011-09-07,0
41.972,-87.797,3,2011-09-07,2011-09-07,0
41.973,-87.8,2,2011-09-07,2011-09-07,0
41.973,-87.801,1,2011-09-07,2011-09-07,0
41.973,-87.802,2,2011-09-07,2011-09-07,0
41.973,-87.818,3,2011-09-07,2011-09-07,0
41.973,-87.819,3,2011-09-07,2011-09-07,0
41.973,-87.827,2,2011-09-07,2011-09-07,0
41.973,-87.828,4,2011-09-07,2011-09-07,0
41.973,-87.829,1,2011-09-07,2011-09-07,0
41.973,-87.83,1,2011-09-07,2011-09-07,0
41.973,-87.831,2,2011-09-07,2011-09-07,0
41.973,-87.87,2,2013-07-17,2013-07-17,0
41.973,-87.871,3,2013-07-17,2013-07-17,0
41.972,-87.788,3,2011-09-07,2011-09-07,0
41.972,-87.789,5,2011-09-07,2011-09-07,0
41.972,-87.79,3,2011-09-07,2011-09-07,0
41.972,-87.791,1,2011-09-07,2011-09-07,0
41.972,-87.792,3,2011-09-07,2011-09-07,0
41.972,-87.793,4,2011-09-07,2011-09-07,0
41.972,-87.794,3,2011-09-07,2011-09-07,0
41.972,-87.795,3,2011-09-07,2011-09-07,0
41.972,-87.796,2,2011-09-07,2011-09-07,0
41.97,-87.788,2,2011-09-07,2011-09-07,0
41.97,-87.79,2,2011-09-07,2011-09-07,0
41.967,-87.711,3,2013-07-25,2013-07-25,0
41.968,-87.719,3,2013-07-25,2013-07-25,0
41.969,-87.802,1,2011-09-07,2011-09-07,0
41.969,-87.803,1,2011-09-07,2011-09-07,0
41.968,-87.71,2,2013-07-25,2013-07-25,0
41.968,-87.711,2,2013-07-25,2013-07-25,0
41.968,-87.713,1,2013-07-25,2013-07-25,0
41.968,-87.714,1,2013-07-25,2013-07-25,0
41.968,-87.715,1,2013-07-25,2013-07-25,0
41.968,-87.716,2,2013-07-25,2013-07-25,0
41.968,-87.717,2,2013-07-25,2013-07-25,0
41.968,-87.718,3,2013-07-25,2013-07-25,0
41.968,-87.721,1,2013-07-25,2013-07-25,0
41.97,-87.791,2,2011-09-07,2011-09-07,0
41.968,-87.724,1,2013-07-25,2013-07-25,0
41.968,-87.727,1,2013-07-25,2013-07-25,0
41.968,-87.73,1,2013-07-25,2013-07-25,0
41.968,-87.732,1,2013-07-25,2013-07-25,0
41.968,-87.733,2,2013-07-25,2013-07-25,0
41.968,-87.734,1,2013-07-25,2013-07-25,0
41.968,-87.737,1,2013-07-25,2013-07-25,0
41.968,-87.802,2,2011-09-07,2011-09-07,0
41.967,-87.709,2,2013-07-25,2013-07-25,0
41.967,-87.71,3,2013-07-25,2013-07-25,0
41.969,-87.801,2,2011-09-07,2011-09-07,0
41.969,-87.8,3,2011-09-07,2011-09-07,0
41.969,-87.799,2,2011-09-07,2011-09-07,0
41.969,-87.796,3,2011-09-07,2011-09-07,0
41.97,-87.792,1,2011-09-07,2011-09-07,0
41.97,-87.793,3,2011-09-07,2011-09-07,0
41.97,-87.794,4,2011-09-07,2011-09-07,0
41.97,-87.795,3,2011-09-07,2011-09-07,0
41.97,-87.796,4,2011-09-07,2011-09-07,0
41.97,-87.797,2,2011-09-07,2011-09-07,0
41.97,-87.798,2,2011-09-07,2011-09-07,0
41.97,-87.799,3,2011-09-07,2011-09-07,0
41.97,-87.8,4,2011-09-07,2011-09-07,0
41.97,-87.801,3,2011-09-07,2011-09-07,0
41.97,-87.802,3,2011-09-07,2011-09-07,0
41.97,-87.803,1,2011-09-07,2011-09-07,0
41.97,-87.804,1,2011-09-07,2011-09-07,0
41.97,-87.805,2,2011-09-07,2011-09-07,0
41.97,-87.806,1,2011-09-07,2011-09-07,0
41.97,-87.807,1,2011-09-07,2011-09-07,0
41.969,-87.788,1,2011-09-07,2011-09-07,0
41.969,-87.789,6,2011-09-07,2011-09-07,0
41.969,-87.793,2,2011-09-07,2011-09-07,0
41.969,-87.794,3,2011-09-07,2011-09-07,0
41.969,-87.795,2,2011-09-07,2011-09-07,0
41.964,-87.729,2,2013-07-25,2013-07-25,0
41.964,-87.73,3,2013-07-25,2013-07-25,0
41.964,-87.731,3,2013-07-25,2013-07-25,0
41.959,-87.708,2,2013-07-25,2013-07-25,0
41.96,-87.737,3,2013-07-25,2013-07-25,0
41.96,-87.738,6,2013-07-25,2013-07-25,0
41.96,-87.74,3,2013-07-25,2013-07-25,0
41.96,-87.778,1,2013-08-16,2013-08-16,0
41.96,-87.779,2,2013-08-16,2013-08-16,0
41.96,-87.781,2,2013-08-16,2013-08-16,0
41.96,-87.782,3,2013-08-16,2013-08-16,0
41.96,-87.783,1,2013-08-16,2013-08-16,0
41.96,-87.784,2,2013-08-15,2013-08-15,0
41.96,-87.785,1,2013-08-16,2013-08-16,0
41.959,-87.709,5,2013-07-25,2013-07-25,0
41.959,-87.721,2,2013-07-25,2013-07-25,0
41.959,-87.71,3,2013-07-25,2013-07-25,0
41.959,-87.711,6,2013-07-25,2013-07-25,0
41.959,-87.712,2,2013-07-25,2013-07-25,0
41.959,-87.713,2,2013-07-25,2013-07-25,0
41.959,-87.714,4,2013-07-25,2013-07-25,0
41.959,-87.715,1,2013-07-25,2013-07-25,0
41.959,-87.716,5,2013-07-25,2013-07-25,0
41.959,-87.717,4,2013-07-25,2013-07-25,0
41.959,-87.718,3,2013-07-25,2013-07-25,0
41.959,-87.719,4,2013-07-25,2013-07-25,0
41.96,-87.731,3,2013-07-25,2013-07-25,0
41.96,-87.729,1,2013-07-25,2013-07-25,0
41.96,-87.727,3,2013-07-25,2013-07-25,0
41.96,-87.726,1,2013-07-25,2013-07-25,0
41.961,-87.778,1,2013-08-16,2013-08-16,0
41.961,-87.779,1,2013-08-16,2013-08-16,0
41.961,-87.781,5,2013-08-16,2013-08-16,0
41.961,-87.782,2,2013-08-16,2013-08-16,0
41.961,-87.783,1,2013-08-16,2013-08-16,0
41.961,-87.784,2,2013-08-15,2013-08-15,0
41.961,-87.786,2,2013-08-15,2013-08-15,0
41.96,-87.709,3,2013-07-25,2013-07-25,0
41.96,-87.711,4,2013-07-25,2013-07-25,0
41.96,-87.712,2,2013-07-25,2013-07-25,0
41.96,-87.713,2,2013-07-25,2013-07-25,0
41.96,-87.714,2,2013-07-25,2013-07-25,0
41.96,-87.716,2,2013-07-25,2013-07-25,0
41.96,-87.717,2,2013-07-25,2013-07-25,0
41.96,-87.718,2,2013-07-25,2013-07-25,0
41.96,-87.719,2,2013-07-25,2013-07-25,0
41.96,-87.72,3,2013-07-25,2013-07-25,0
41.96,-87.722,2,2013-07-25,2013-07-25,0
41.96,-87.723,2,2013-07-25,2013-07-25,0
41.96,-87.724,2,2013-07-25,2013-07-25,0
41.96,-87.725,2,2013-07-25,2013-07-25,0
41.959,-87.72,5,2013-07-25,2013-07-25,0
41.959,-87.722,4,2013-07-25,2013-07-25,0
41.964,-87.732,5,2013-07-25,2013-07-25,0
41.958,-87.729,2,2013-07-25,2013-07-25,0
41.958,-87.716,3,2013-07-25,2013-07-25,0
41.958,-87.717,4,2013-07-25,2013-07-25,0
41.958,-87.718,3,2013-07-25,2013-07-25,0
41.958,-87.719,4,2013-07-25,2013-07-25,0
41.958,-87.72,6,2013-07-25,2013-07-25,0
41.958,-87.721,3,2013-07-25,2013-07-25,0
41.958,-87.722,4,2013-07-25,2013-07-25,0
41.958,-87.723,2,2013-07-25,2013-07-25,0
41.958,-87.724,5,2013-07-25,2013-07-25,0
41.958,-87.726,4,2013-07-25,2013-07-25,0
41.958,-87.732,2,2013-07-25,2013-07-25,0
41.959,-87.723,4,2013-07-25,2013-07-25,0
41.958,-87.737,2,2013-07-25,2013-07-25,0
41.958,-87.778,2,2013-08-16,2013-08-16,0
41.958,-87.779,1,2013-08-16,2013-08-16,0
41.958,-87.781,1,2013-08-16,2013-08-16,0
41.958,-87.782,2,2013-08-16,2013-08-16,0
41.958,-87.784,3,2013-08-15,2013-08-15,0
41.958,-87.785,3,2013-08-16,2013-08-16,0
41.957,-87.708,1,2013-07-25,2013-07-25,0
41.957,-87.709,6,2013-07-25,2013-07-25,0
41.957,-87.71,6,2013-07-25,2013-07-25,0
41.958,-87.715,2,2013-07-25,2013-07-25,0
41.958,-87.714,4,2013-07-25,2013-07-25,0
41.958,-87.713,2,2013-07-25,2013-07-25,0
41.958,-87.712,2,2013-07-25,2013-07-25,0
41.959,-87.724,4,2013-07-25,2013-07-25,0
41.959,-87.725,4,2013-07-25,2013-07-25,0
41.959,-87.726,4,2013-07-25,2013-07-25,0
41.959,-87.727,1,2013-07-25,2013-07-25,0
41.959,-87.728,1,2013-07-25,2013-07-25,0
41.959,-87.729,2,2013-07-25,2013-07-25,0
41.959,-87.73,1,2013-07-25,2013-07-25,0
41.959,-87.731,5,2013-07-25,2013-07-25,0
41.959,-87.732,2,2013-07-25,2013-07-25,0
41.959,-87.737,6,2013-07-25,2013-07-25,0
41.959,-87.738,2,2013-07-25,2013-07-25,0
41.959,-87.739,1,2013-07-25,2013-07-25,0
41.959,-87.74,1,2013-07-25,2013-07-25,0
41.959,-87.778,2,2013-08-16,2013-08-16,0
41.959,-87.779,2,2013-08-16,2013-08-16,0
41.959,-87.781,2,2013-08-16,2013-08-16,0
41.959,-87.782,2,2013-08-16,2013-08-16,0
41.959,-87.785,2,2013-08-16,2013-08-16,0
41.958,-87.709,3,2013-07-25,2013-07-25,0
41.958,-87.71,1,2013-07-25,2013-07-25,0
41.958,-87.711,4,2013-07-25,2013-07-25,0
41.961,-87.74,4,2013-07-25,2013-07-25,0
41.961,-87.738,2,2013-07-25,2013-07-25,0
41.961,-87.737,4,2013-07-25,2013-07-25,0
41.963,-87.733,2,2013-07-25,2013-07-25,0
41.963,-87.722,2,2013-07-25,2013-07-25,0
41.963,-87.723,2,2013-07-25,2013-07-25,0
41.963,-87.724,4,2013-07-25,2013-07-25,0
41.963,-87.725,3,2013-07-25,2013-07-25,0
41.963,-87.726,2,2013-07-25,2013-07-25,0
41.963,-87.727,3,2013-07-25,2013-07-25,0
41.963,-87.728,1,2013-07-25,2013-07-25,0
41.963,-87.729,3,2013-07-25,2013-07-25,0
41.963,-87.73,5,2013-07-25,2013-07-25,0
41.963,-87.731,6,2013-07-25,2013-07-25,0
41.963,-87.736,3,2013-07-25,2013-07-25,0
41.961,-87.736,2,2013-07-25,2013-07-25,0
41.963,-87.737,6,2013-07-25,2013-07-25,0
41.963,-87.738,1,2013-07-25,2013-07-25,0
41.963,-87.739,5,2013-07-25,2013-07-25,0
41.963,-87.778,1,2013-08-16,2013-08-16,0
41.963,-87.78,1,2013-08-16,2013-08-16,0
41.963,-87.781,2,2013-08-16,2013-08-16,0
41.963,-87.782,2,2013-08-16,2013-08-16,0
41.963,-87.783,2,2013-08-16,2013-08-16,0
41.963,-87.785,1,2013-08-15,2013-08-15,0
41.963,-87.786,1,2013-08-15,2013-08-15,0
41.963,-87.721,4,2013-07-25,2013-07-25,0
41.963,-87.72,1,2013-07-25,2013-07-25,0
41.963,-87.719,4,2013-07-25,2013-07-25,0
41.963,-87.718,4,2013-07-25,2013-07-25,0
41.964,-87.733,3,2013-07-25,2013-07-25,0
41.964,-87.736,2,2013-07-25,2013-07-25,0
41.964,-87.737,5,2013-07-25,2013-07-25,0
41.964,-87.738,1,2013-07-25,2013-07-25,0
41.964,-87.739,4,2013-07-25,2013-07-25,0
41.964,-87.778,2,2013-08-16,2013-08-16,0
41.964,-87.78,2,2013-08-16,2013-08-16,0
41.964,-87.781,4,2013-08-16,2013-08-16,0
41.964,-87.782,2,2013-08-16,2013-08-16,0
41.964,-87.783,2,2013-08-16,2013-08-16,0
41.964,-87.785,2,2013-08-15,2013-08-15,0
41.964,-87.786,2,2013-08-15,2013-08-15,0
41.963,-87.709,2,2013-07-25,2013-07-25,0
41.963,-87.71,4,2013-07-25,2013-07-25,0
41.963,-87.711,5,2013-07-25,2013-07-25,0
41.963,-87.712,5,2013-07-25,2013-07-25,0
41.963,-87.713,2,2013-07-25,2013-07-25,0
41.963,-87.714,2,2013-07-25,2013-07-25,0
41.963,-87.715,4,2013-07-25,2013-07-25,0
41.963,-87.716,5,2013-07-25,2013-07-25,0
41.963,-87.717,4,2013-07-25,2013-07-25,0
41.962,-87.709,1,2013-07-25,2013-07-25,0
41.962,-87.71,3,2013-07-25,2013-07-25,0
41.962,-87.711,2,2013-07-25,2013-07-25,0
41.962,-87.78,1,2013-08-16,2013-08-16,0
41.962,-87.782,2,2013-08-16,2013-08-16,0
41.962,-87.783,1,2013-08-16,2013-08-16,0
41.962,-87.784,2,2013-08-15,2013-08-15,0
41.962,-87.786,3,2013-08-15,2013-08-15,0
41.961,-87.71,2,2013-07-25,2013-07-25,0
41.961,-87.711,1,2013-07-25,2013-07-25,0
41.961,-87.712,1,2013-07-25,2013-07-25,0
41.961,-87.714,4,2013-07-25,2013-07-25,0
41.961,-87.715,2,2013-07-25,2013-07-25,0
41.961,-87.716,2,2013-07-25,2013-07-25,0
41.961,-87.717,3,2013-07-25,2013-07-25,0
41.961,-87.718,4,2013-07-25,2013-07-25,0
41.961,-87.719,3,2013-07-25,2013-07-25,0
41.961,-87.72,2,2013-07-25,2013-07-25,0
41.961,-87.722,1,2013-07-25,2013-07-25,0
41.961,-87.723,1,2013-07-25,2013-07-25,0
41.961,-87.727,1,2013-07-25,2013-07-25,0
41.961,-87.729,2,2013-07-25,2013-07-25,0
41.961,-87.731,1,2013-07-25,2013-07-25,0
41.961,-87.732,3,2013-07-25,2013-07-25,0
41.961,-87.733,2,2013-07-25,2013-07-25,0
41.962,-87.781,5,2013-08-16,2013-08-16,0
41.962,-87.779,1,2013-08-16,2013-08-16,0
41.962,-87.712,3,2013-07-25,2013-07-25,0
41.962,-87.778,2,2013-08-16,2013-08-16,0
41.962,-87.713,3,2013-07-25,2013-07-25,0
41.962,-87.714,2,2013-07-25,2013-07-25,0
41.962,-87.716,2,2013-07-25,2013-07-25,0
41.962,-87.717,2,2013-07-25,2013-07-25,0
41.962,-87.718,1,2013-07-25,2013-07-25,0
41.962,-87.719,6,2013-07-25,2013-07-25,0
41.962,-87.72,3,2013-07-25,2013-07-25,0
41.962,-87.721,2,2013-07-25,2013-07-25,0
41.962,-87.722,2,2013-07-25,2013-07-25,0
41.962,-87.723,4,2013-07-25,2013-07-25,0
41.962,-87.724,2,2013-07-25,2013-07-25,0
41.962,-87.725,2,2013-07-25,2013-07-25,0
41.962,-87.727,2,2013-07-25,2013-07-25,0
41.962,-87.729,3,2013-07-25,2013-07-25,0
41.962,-87.73,3,2013-07-25,2013-07-25,0
41.962,-87.732,2,2013-07-25,2013-07-25,0
41.962,-87.733,2,2013-07-25,2013-07-25,0
41.962,-87.736,5,2013-07-25,2013-07-25,0
41.962,-87.737,4,2013-07-25,2013-07-25,0
41.962,-87.738,1,2013-07-25,2013-07-25,0
41.962,-87.739,1,2013-07-25,2013-07-25,0
41.947,-87.726,2,2013-07-25,2013-07-25,0
41.947,-87.729,1,2013-07-25,2013-07-25,0
41.973,-87.798,2,2011-09-07,2011-09-07,0
41.939,-87.815,2,2013-08-15,2013-08-15,0
41.939,-87.801,2,2013-08-15,2013-08-15,0
41.939,-87.803,2,2013-08-15,2013-08-15,0
41.939,-87.804,4,2013-08-15,2013-08-15,0
41.939,-87.806,2,2013-08-15,2013-08-15,0
41.939,-87.808,3,2013-08-15,2013-08-15,0
41.939,-87.809,6,2013-08-15,2013-08-15,0
41.939,-87.81,2,2013-08-15,2013-08-15,0
41.939,-87.811,2,2013-08-15,2013-08-15,0
41.939,-87.813,1,2013-08-15,2013-08-15,0
41.939,-87.814,4,2013-08-15,2013-08-15,0
41.939,-87.817,4,2013-08-15,2013-08-15,0
41.938,-87.69,2,2013-08-08,2013-08-08,0
41.939,-87.818,2,2013-08-15,2013-08-15,0
41.938,-87.678,1,2013-08-08,2013-08-08,0
41.938,-87.679,1,2013-08-08,2013-08-08,0
41.938,-87.68,2,2013-08-08,2013-08-08,0
41.938,-87.681,4,2013-08-08,2013-08-08,0
41.938,-87.682,2,2013-08-08,2013-08-08,0
41.938,-87.683,4,2013-08-08,2013-08-08,0
41.938,-87.684,2,2013-08-08,2013-08-08,0
41.938,-87.686,2,2013-08-08,2013-08-08,0
41.938,-87.688,3,2013-08-08,2013-08-08,0
41.939,-87.8,2,2013-08-15,2013-08-15,0
41.939,-87.798,4,2013-08-15,2013-08-15,0
41.939,-87.796,1,2013-08-15,2013-08-15,0
41.939,-87.794,4,2013-08-15,2013-08-15,0
41.939,-87.718,3,2013-07-25,2013-07-25,0
41.939,-87.721,1,2013-07-25,2013-07-25,0
41.939,-87.732,1,2013-07-25,2013-07-25,0
41.939,-87.737,1,2013-07-25,2013-07-25,0
41.939,-87.738,1,2013-07-25,2013-07-25,0
41.939,-87.776,1,2013-08-15,2013-08-15,0
41.939,-87.777,1,2013-08-15,2013-08-15,0
41.939,-87.778,1,2013-08-15,2013-08-15,0
41.939,-87.779,1,2013-08-15,2013-08-15,0
41.939,-87.78,1,2013-08-15,2013-08-15,0
41.939,-87.781,2,2013-08-15,2013-08-15,0
41.939,-87.782,1,2013-08-15,2013-08-15,0
41.939,-87.783,1,2013-08-15,2013-08-15,0
41.939,-87.784,2,2013-08-15,2013-08-15,0
41.939,-87.785,1,2013-08-15,2013-08-15,0
41.939,-87.786,2,2013-08-15,2013-08-15,0
41.939,-87.787,2,2013-08-15,2013-08-15,0
41.939,-87.789,2,2013-08-15,2013-08-15,0
41.939,-87.79,2,2013-08-15,2013-08-15,0
41.939,-87.792,2,2013-08-15,2013-08-15,0
41.939,-87.793,2,2013-08-15,2013-08-15,0
41.938,-87.689,2,2013-08-08,2013-08-08,0
41.938,-87.693,2,2013-08-08,2013-08-08,0
41.939,-87.709,1,2013-08-08,2013-08-08,0
41.938,-87.811,1,2013-08-15,2013-08-15,0
41.938,-87.792,1,2013-08-15,2013-08-15,0
41.938,-87.793,1,2013-08-15,2013-08-15,0
41.938,-87.795,1,2013-08-15,2013-08-15,0
41.938,-87.797,1,2013-08-15,2013-08-15,0
41.938,-87.798,3,2013-08-15,2013-08-15,0
41.938,-87.799,2,2013-08-15,2013-08-15,0
41.938,-87.801,1,2013-08-15,2013-08-15,0
41.938,-87.803,1,2013-08-15,2013-08-15,0
41.938,-87.809,1,2013-08-15,2013-08-15,0
41.938,-87.81,1,2013-08-15,2013-08-15,0
41.938,-87.812,2,2013-08-15,2013-08-15,0
41.938,-87.695,3,2013-08-08,2013-08-08,0
41.938,-87.815,2,2013-08-15,2013-08-15,0
41.938,-87.818,1,2013-08-15,2013-08-15,0
41.937,-87.681,2,2013-08-08,2013-08-08,0
41.937,-87.683,3,2013-08-08,2013-08-08,0
41.937,-87.686,2,2013-08-08,2013-08-08,0
41.937,-87.688,1,2013-08-08,2013-08-08,0
41.937,-87.693,2,2013-08-08,2013-08-08,0
41.937,-87.695,4,2013-08-08,2013-08-08,0
41.937,-87.696,1,2013-08-08,2013-08-08,0
41.937,-87.697,3,2013-08-08,2013-08-08,0
41.938,-87.791,1,2013-08-15,2013-08-15,0
41.938,-87.79,1,2013-08-15,2013-08-15,0
41.938,-87.788,2,2013-08-15,2013-08-15,0
41.938,-87.787,2,2013-08-15,2013-08-15,0
41.938,-87.696,3,2013-08-08,2013-08-08,0
41.938,-87.697,2,2013-08-08,2013-08-08,0
41.938,-87.698,1,2013-08-08,2013-08-08,0
41.938,-87.699,2,2013-08-08,2013-08-08,0
41.938,-87.7,5,2013-08-08,2013-08-08,0
41.938,-87.701,4,2013-08-08,2013-08-08,0
41.938,-87.702,3,2013-08-08,2013-08-08,0
41.938,-87.703,1,2013-08-08,2013-08-08,0
41.938,-87.704,2,2013-08-08,2013-08-08,0
41.938,-87.705,1,2013-08-08,2013-08-08,0
41.938,-87.709,3,2013-08-08,2013-08-08,0
41.938,-87.71,2,2013-08-08,2013-08-08,0
41.938,-87.711,1,2013-08-08,2013-08-08,0
41.938,-87.715,2,2013-08-08,2013-08-08,0
41.938,-87.768,1,2013-08-15,2013-08-15,0
41.938,-87.769,1,2013-08-15,2013-08-15,0
41.938,-87.77,3,2013-08-15,2013-08-15,0
41.938,-87.771,2,2013-08-15,2013-08-15,0
41.938,-87.773,3,2013-08-15,2013-08-15,0
41.938,-87.774,3,2013-08-15,2013-08-15,0
41.938,-87.775,2,2013-08-15,2013-08-15,0
41.939,-87.716,2,2013-07-25,2013-07-25,0
41.939,-87.707,1,2013-08-08,2013-08-08,0
41.941,-87.8,2,2013-08-15,2013-08-15,0
41.94,-87.717,3,2013-07-25,2013-07-25,0
41.94,-87.702,2,2013-08-08,2013-08-08,0
41.94,-87.703,2,2013-08-08,2013-08-08,0
41.94,-87.704,3,2013-08-08,2013-08-08,0
41.94,-87.705,2,2013-08-08,2013-08-08,0
41.94,-87.706,2,2013-08-08,2013-08-08,0
41.94,-87.707,2,2013-08-08,2013-08-08,0
41.94,-87.713,1,2013-07-25,2013-07-25,0
41.94,-87.714,2,2013-07-25,2013-07-25,0
41.94,-87.715,3,2013-07-25,2013-07-25,0
41.94,-87.716,6,2013-07-25,2013-07-25,0
41.94,-87.718,1,2013-07-25,2013-07-25,0
41.94,-87.735,2,2013-07-25,2013-07-25,0
41.94,-87.719,3,2013-07-25,2013-07-25,0
41.94,-87.72,1,2013-07-25,2013-07-25,0
41.94,-87.721,4,2013-07-25,2013-07-25,0
41.94,-87.722,2,2013-07-25,2013-07-25,0
41.94,-87.723,2,2013-07-25,2013-07-25,0
41.94,-87.729,1,2013-07-25,2013-07-25,0
41.94,-87.73,2,2013-07-25,2013-07-25,0
41.94,-87.731,1,2013-07-25,2013-07-25,0
41.94,-87.732,3,2013-07-25,2013-07-25,0
41.94,-87.733,3,2013-07-25,2013-07-25,0
41.94,-87.7,1,2013-08-08,2013-08-08,0
41.94,-87.699,3,2013-08-08,2013-08-08,0
41.94,-87.698,3,2013-08-08,2013-08-08,0
41.94,-87.697,2,2013-08-08,2013-08-08,0
41.941,-87.803,2,2013-08-15,2013-08-15,0
41.941,-87.804,2,2013-08-15,2013-08-15,0
41.941,-87.806,2,2013-08-15,2013-08-15,0
41.941,-87.808,3,2013-08-15,2013-08-15,0
41.941,-87.809,4,2013-08-15,2013-08-15,0
41.941,-87.81,1,2013-08-15,2013-08-15,0
41.941,-87.811,2,2013-08-15,2013-08-15,0
41.941,-87.812,1,2013-08-15,2013-08-15,0
41.941,-87.813,3,2013-08-15,2013-08-15,0
41.941,-87.814,3,2013-08-15,2013-08-15,0
41.941,-87.815,2,2013-08-15,2013-08-15,0
41.941,-87.817,3,2013-08-15,2013-08-15,0
41.941,-87.818,2,2013-08-15,2013-08-15,0
41.94,-87.682,1,2013-08-08,2013-08-08,0
41.94,-87.683,2,2013-08-08,2013-08-08,0
41.94,-87.684,1,2013-08-08,2013-08-08,0
41.94,-87.685,1,2013-08-08,2013-08-08,0
41.94,-87.686,1,2013-08-08,2013-08-08,0
41.94,-87.687,1,2013-08-08,2013-08-08,0
41.94,-87.691,2,2013-08-08,2013-08-08,0
41.94,-87.696,4,2013-08-08,2013-08-08,0
41.94,-87.734,4,2013-07-25,2013-07-25,0
41.94,-87.737,2,2013-07-25,2013-07-25,0
41.939,-87.705,2,2013-08-08,2013-08-08,0
41.939,-87.688,3,2013-08-08,2013-08-08,0
41.94,-87.809,3,2013-08-15,2013-08-15,0
41.94,-87.81,1,2013-08-15,2013-08-15,0
41.94,-87.811,2,2013-08-15,2013-08-15,0
41.94,-87.813,3,2013-08-15,2013-08-15,0
41.94,-87.814,2,2013-08-15,2013-08-15,0
41.94,-87.815,2,2013-08-15,2013-08-15,0
41.94,-87.817,2,2013-08-15,2013-08-15,0
41.94,-87.818,2,2013-08-15,2013-08-15,0
41.939,-87.681,2,2013-08-08,2013-08-08,0
41.939,-87.683,2,2013-08-08,2013-08-08,0
41.939,-87.689,3,2013-08-08,2013-08-08,0
41.94,-87.738,1,2013-07-25,2013-07-25,0
41.939,-87.69,2,2013-08-08,2013-08-08,0
41.939,-87.691,1,2013-08-08,2013-08-08,0
41.939,-87.692,1,2013-08-08,2013-08-08,0
41.939,-87.693,5,2013-08-08,2013-08-08,0
41.939,-87.694,2,2013-08-08,2013-08-08,0
41.939,-87.695,4,2013-08-08,2013-08-08,0
41.939,-87.696,2,2013-08-08,2013-08-08,0
41.939,-87.7,1,2013-08-08,2013-08-08,0
41.939,-87.701,2,2013-08-08,2013-08-08,0
41.939,-87.703,1,2013-08-08,2013-08-08,0
41.94,-87.808,2,2013-08-15,2013-08-15,0
41.94,-87.806,1,2013-08-15,2013-08-15,0
41.94,-87.804,2,2013-08-15,2013-08-15,0
41.94,-87.803,3,2013-08-15,2013-08-15,0
41.94,-87.776,1,2013-08-15,2013-08-15,0
41.94,-87.777,2,2013-08-15,2013-08-15,0
41.94,-87.778,1,2013-08-15,2013-08-15,0
41.94,-87.779,1,2013-08-15,2013-08-15,0
41.94,-87.78,2,2013-08-15,2013-08-15,0
41.94,-87.781,1,2013-08-15,2013-08-15,0
41.94,-87.782,1,2013-08-15,2013-08-15,0
41.94,-87.783,2,2013-08-15,2013-08-15,0
41.94,-87.784,1,2013-08-15,2013-08-15,0
41.94,-87.785,1,2013-08-15,2013-08-15,0
41.94,-87.786,3,2013-08-15,2013-08-15,0
41.94,-87.787,3,2013-08-15,2013-08-15,0
41.94,-87.789,3,2013-08-15,2013-08-15,0
41.94,-87.79,3,2013-08-15,2013-08-15,0
41.94,-87.792,2,2013-08-15,2013-08-15,0
41.94,-87.793,2,2013-08-15,2013-08-15,0
41.94,-87.795,2,2013-08-15,2013-08-15,0
41.94,-87.796,2,2013-08-15,2013-08-15,0
41.94,-87.798,3,2013-08-15,2013-08-15,0
41.94,-87.799,2,2013-08-15,2013-08-15,0
41.94,-87.801,2,2013-08-15,2013-08-15,0
41.937,-87.698,2,2013-08-08,2013-08-08,0
41.937,-87.699,2,2013-08-08,2013-08-08,0
41.937,-87.7,8,2013-08-08,2013-08-08,0
41.935,-87.802,1,2013-08-15,2013-08-15,0
41.935,-87.789,2,2013-08-15,2013-08-15,0
41.935,-87.79,3,2013-08-15,2013-08-15,0
41.935,-87.791,3,2013-08-15,2013-08-15,0
41.935,-87.792,3,2013-08-15,2013-08-15,0
41.935,-87.793,3,2013-08-15,2013-08-15,0
41.935,-87.794,3,2013-08-15,2013-08-15,0
41.935,-87.797,2,2013-08-15,2013-08-15,0
41.935,-87.798,1,2013-08-15,2013-08-15,0
41.935,-87.799,2,2013-08-15,2013-08-15,0
41.935,-87.801,2,2013-08-15,2013-08-15,0
41.935,-87.803,1,2013-08-15,2013-08-15,0
